NomVideo	Duree	Interaction2Locuteurs	Interaction3Locuteurs	Interaction4Locuteurs	Interaction4+Locuteurs	InterventionCourte	InterventionLongue	SPonctuel	SLocalise	SPresent	SRegulier	SImportant	DistributionLocuteur	TransitionLocuteur	Parole	Musique	Parole+Musique	Parole+NonMusique	NonParole+Musique	NonParole+NonMusique	VisageNombreMin	VisageNombreMax	NombreTransitionPlan	IntraVariationMoyen
Avelx-DataGridComponent778.xml	1951	7.41	12.05	35.35	35.35	6.0	2.55	0.0	0.33	0.0	0.0	67.49	100.0	0.651534086925	81.71	33.63	23.38	58.27	10.26	8.0	0	1	0.0998318358995	7.0245002546
Nzpsych-IndividualAndCommunitySupportsAfterTheCanberraBushfires291.xml	849	0.0	0.0	99.55	99.55	0.0	0.0	0.0	0.0	0.0	0.0	97.86	100.0	0.0	98.59	6.94	6.27	92.17	0.67	0.55	0	1	0.166481456047	3.9924537064
Avelx-TheTechnicalNamesInBlender228.xml	212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.36	100.0	0.0	89.08	22.74	16.65	71.82	6.08	4.22	0	0	1.77999288003	1.05156684613
Avelx-UsingTheSculptingMode549.xml	707	4.25	6.3	72.23	72.23	4.17	0.0	0.0	0.0	0.0	0.0	82.29	100.0	2.28068876801	73.06	27.96	12.25	60.66	15.71	10.54	0	0	0.340102711018	1.75809816192
Avelx-FirstLookAtBlender595.xml	352	0.0	0.0	0.0	0.0	0.0	65.34	0.0	0.0	0.0	0.0	97.29	100.0	0.242122933884	15.46	4.26	3.81	11.3	0.45	0.23	0	1	1.12990702479	8.65807636933
Avelx-PixelSelector460.xml	1563	4.59	3.69	54.5	54.5	5.58	1.95	0.0	0.14	0.0	0.0	71.82	100.0	0.998784675534	82.64	27.28	19.42	63.15	7.86	9.46	0	0	0.110521255079	7.53531182537
Avelx-CreatingMP3Player353.xml	1088	13.3	23.65	22.93	22.93	5.16	1.73	0.0	2.17	0.0	0.0	72.2	100.0	0.819433931661	81.18	39.83	26.79	54.34	13.04	5.65	0	0	0.194298767301	6.89850956215
Avelx-BlenderFluidSimulationObstacleAndOutflow474.xml	775	3.23	0.99	85.21	85.21	1.7	2.01	0.0	0.0	0.17	14.54	75.81	100.0	1.61498439126	87.53	21.41	13.39	74.08	8.02	4.33	0	1	0.0832466181062	1.95781485113
Nzpsych-TheProcessOfHelping856.xml	311	0.0	0.0	99.2	99.2	0.0	0.0	0.0	0.0	0.0	0.0	96.84	100.0	0.0	98.5	7.75	7.33	90.4	0.42	0.92	0	0	0.413560653839	4.01705358081
BliptvLearningCenter-ProducerEditorVuBuiNoodleScar688.xml	218	0.0	0.0	98.16	98.16	0.0	0.0	0.0	0.0	0.0	9.54	86.12	100.0	1.89377998485	73.52	57.66	40.41	32.3	17.25	7.83	1	1	0.420839996633	2.34897268157
Adobedreamer-ApplicationWorkspaceOverview128.xml	275	0.0	0.0	98.37	98.37	0.0	0.0	0.0	0.0	0.0	22.81	74.4	100.0	8.06611570247	90.71	67.02	57.97	32.14	9.05	0.19	0	1	0.661157024793	2.42118338701
Adobefireworks-WorkingWithLayersCS3Style263.xml	1373	3.93	0.0	88.33	88.33	0.68	0.0	0.0	0.0	0.1	16.74	74.82	100.0	1.13520082711	88.29	21.91	14.73	73.49	7.18	4.5	0	1	0.0477420908596	3.40010468836
Adobedreamer-TheBasics983.xml	1342	1.41	0.0	92.81	92.81	0.73	0.99	0.0	0.0	0.31	4.28	89.26	100.0	0.843992439605	93.06	20.0	15.3	77.7	4.7	2.11	0	0	0.033315491037	2.82297913727
Flashtuts-CreatingConditionalStatements273.xml	668	1.21	0.0	85.37	85.37	0.41	6.56	0.0	0.0	0.24	15.82	74.0	100.0	1.61353938829	94.84	24.0	19.99	74.69	4.0	0.82	0	0	0.268923231382	2.29501101932
Avelx-OutputFormatOptions315.xml	465	0.0	0.0	94.52	94.52	0.0	2.3	0.0	0.0	0.21	8.69	83.59	100.0	1.20245115042	86.12	17.23	10.47	75.53	6.75	6.92	0	0	0.0	0.0
Adventcalendar-December18th499.xml	40	0.0	0.0	0.0	0.0	0.0	77.88	0.0	0.0	0.0	0.0	77.88	100.0	0.0	79.92	27.75	19.0	58.09	8.75	0.41	0	2	12.5	7.33695974551
Craftedwebmaster-WebsiteMakeoverPart2376.xml	402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.54	100.0	0.0	98.99	5.9	5.35	93.23	0.55	0.42	0	0	0.866315190219	5.83734801417
Avelx-PHPEmailForm566.xml	1141	15.05	2.24	40.78	40.78	6.98	3.12	0.0	0.0	0.0	0.0	70.12	100.0	1.12145426502	81.11	35.01	24.11	56.9	10.9	7.98	0	1	0.184348646305	8.06898269509
Avelx-VariablesAndComments605.xml	1015	22.85	7.65	30.14	30.14	5.11	7.7	0.0	0.0	0.0	0.0	82.25	100.0	0.562983814216	89.28	23.06	18.08	71.09	4.98	5.72	0	0	0.00970661748647	3.30937389135
Arincrumley-CantWeAllJustGetALong760.xml	3801	4.33	0.0	0.0	0.0	0.0	6.48	0.0	13.02	0.0	0.0	0.0	100.0	0.00346078217414	53.27	42.52	42.13	11.11	0.4	0.53	0	0	0.00899803365278	6.4654709828
Adobedreamer-Basics313.xml	2311	0.22	0.0	96.21	96.21	0.04	0.0	0.0	0.0	0.24	64.74	26.4	100.0	1.2208089507	85.48	59.27	46.08	39.34	13.19	1.33	0	1	0.10110994377	7.13393256209
Arincrumley-TalkingAboutEpisodicCliffHangersAtDrexelUniversity679.xml	751	14.1	0.0	0.0	0.0	2.16	32.92	0.0	0.0	7.64	0.0	84.78	100.0	0.0709218600676	28.48	61.73	15.94	12.46	45.79	24.74	0	0	0.0177304650169	0.0
Kvnmcl-UsingMystInTheClassroom620.xml	158	0.0	0.0	0.0	0.0	13.89	31.91	0.0	6.82	0.0	0.0	38.99	100.0	0.801153661272	31.34	87.59	23.44	7.46	64.15	3.37	0	2	1.60230732254	7.60369183292
Albarra-Problem12315755.xml	365	1.55	0.0	17.95	17.95	1.1	0.0	0.0	0.0	0.0	0.0	17.2	100.0	4.27847626197	60.25	52.93	52.91	6.71	0.02	0.0	0	0	0.150121974104	1.40558683776
Avelx-TheDifferencesBetweenVerticiesFacesAndEdges309.xml	151	0.0	0.0	94.9	94.9	0.0	0.0	0.0	0.0	0.0	0.0	90.12	100.0	1.75430902154	89.41	17.48	14.05	74.42	3.44	2.8	0	0	0.0	0.0
Avelx-CalculatingDistanceBetweenObjectsInActionscript900.xml	1758	7.14	7.77	58.13	58.13	5.01	1.73	0.0	0.0	0.0	0.0	79.31	100.0	0.773321633203	86.36	33.0	24.69	61.6	8.31	5.29	0	0	0.103540971809	7.81324369565
Albarra-MeanValueTheorem2541.xml	461	16.44	3.18	28.96	28.96	7.25	3.33	0.0	2.55	0.0	0.0	61.37	100.0	2.35270867349	10.81	48.63	2.6	8.0	46.03	40.49	0	0	0.470541734698	8.01182747978
Iusondemand-AmministratoriDiSistemaNeParliamoConLavvAndreaLisi754.xml	275	0.0	0.0	86.21	86.21	0.0	4.64	0.0	16.78	0.0	0.0	73.21	100.0	1.19008264463	3.51	0.36	0.26	2.86	0.11	0.01	0	1	0.661157024793	7.5662414954
Avelx-RGBSlider893.xml	970	6.57	7.3	71.32	71.32	0.42	2.01	0.0	0.0	1.19	10.83	75.77	100.0	1.30725900733	89.93	24.36	19.04	70.77	5.32	4.69	0	0	0.148793708152	6.57410949692
Artesvisuales-CampusDokeos735.xml	369	0.0	0.0	94.02	94.02	0.0	0.0	0.0	0.0	0.0	0.0	96.25	100.0	0.440654813051	97.47	16.31	15.25	81.99	1.07	0.91	0	2	0.293769875369	5.14802080195
Lvpsf-TheNightmareAtPfizerInjuredBiotechWorkerBeckyMcClainSp556.xml	1710	0.0	0.0	91.56	91.56	0.0	3.0	0.0	0.0	0.0	0.0	98.15	100.0	0.0205191340925	98.09	12.32	11.15	86.87	1.16	0.72	0	1	0.0410382681851	4.05789473129
Avelx-LearningTextureMapInputAndMapToPanel192.xml	1398	0.0	0.0	94.53	94.53	0.3	0.0	0.0	0.0	0.17	6.77	83.01	100.0	0.823780548956	85.53	26.14	17.49	68.0	8.65	5.71	0	1	0.0665164418411	5.99172461717
Adobefireworks-ImportAndExportWithFireworksCS3111.xml	638	24.72	0.0	47.69	47.69	1.41	0.0	0.0	0.0	0.0	0.0	94.06	100.0	0.221106317745	16.08	4.33	3.46	12.44	0.87	0.48	0	1	0.343943160936	5.63197679643
Albarra-QuranPart1_2ndversion977.xml	447	0.0	25.85	6.18	6.18	6.46	8.56	0.0	0.0	0.0	0.0	47.85	100.0	0.750716934673	2.36	69.19	2.0	0.24	67.2	30.14	0	0	0.200191182579	4.72791164345
Ayram-SecuenciaInicioCineDigitalFinal132.xml	105	0.0	0.0	0.0	0.0	1.85	0.0	0.0	1.85	0.0	0.0	0.0	100.0	0.907029478458	5.65	98.0	4.72	0.0	93.28	0.0	0	1	15.4195011338	5.18858691337
Ausisit-GuruVideosAustralianSolutions687.xml	159	0.0	0.0	0.0	0.0	0.0	31.89	0.0	0.0	0.0	0.0	84.39	100.0	0.791107946679	85.8	39.31	29.21	55.98	10.1	3.07	0	1	5.93330960009	8.3796832199
Greenghoulie-Episode109SpecialEventThursdayOfBryanAndPetesKidsSite704.xml	596	1.78	0.0	80.02	80.02	0.0	0.0	0.0	0.0	0.0	7.85	82.11	100.0	1.26683482726	40.67	46.46	13.98	26.49	32.48	26.7	0	0	0.140759425251	4.62997579954
Littleindia15c-SimranSethiSustainableBusinessLectureAtLipscombUniversity441.xml	4482	1.46	0.11	93.68	93.68	0.79	0.91	0.0	0.0	4.31	52.95	38.64	100.0	0.130424021437	87.09	24.31	18.98	68.08	5.33	7.56	0	0	0.000995603217073	1.98644685913
AlanTaylor925-LastVoyageOfTheQE2755.xml	238	21.73	0.0	41.06	41.06	0.0	0.0	0.0	0.0	0.0	0.0	73.86	100.0	1.0592472283	70.12	47.82	22.78	47.12	25.04	4.01	0	2	3.88390650378	7.35243438742
Mikebogle-WebCamerasAreGoodMmmmkay875.xml	30	0.0	0.0	0.0	0.0	0.0	94.57	0.0	0.0	0.0	0.0	94.57	100.0	0.0	93.81	18.33	18.15	75.67	0.19	3.33	1	1	11.1111111111	0.0
Greenghoulie-Episode57TechTrekTuesdayOnBryanAndPetesKidsSite2The974.xml	694	0.0	0.0	54.17	54.17	1.83	0.0	0.0	0.0	0.54	10.33	81.5	100.0	0.249150810986	90.31	22.23	15.14	75.0	7.09	2.49	0	0	0.352963648896	4.9613886078
Marquisdejolie-TheHorn547.xml	140	0.0	0.0	0.0	0.0	6.94	16.41	0.0	1.98	0.0	0.0	21.36	100.0	0.510204081633	11.9	96.93	10.87	0.66	86.05	1.27	0	0	1.5306122449	6.65469675585
BURNcast-BURNcastTV16RangerHooper854.xml	585	0.0	0.0	95.42	95.42	1.29	0.0	0.0	0.0	0.46	12.46	82.86	100.0	0.788954635108	92.1	16.62	13.01	78.77	3.61	3.93	0	1	0.175323252246	7.1476747736
Avidcruiser-LetsFika223.xml	78	0.0	0.0	0.0	0.0	7.97	0.0	0.0	7.97	5.53	0.0	75.06	100.0	3.28731097962	87.27	18.59	10.42	73.32	8.17	1.55	0	3	27.9421433268	6.80266474017
Avidcruiser-GreenCity146.xml	130	84.3	0.0	0.0	0.0	4.58	0.0	0.0	0.0	2.48	0.0	84.35	100.0	0.591715976332	92.83	27.54	23.31	68.07	4.22	1.23	0	2	13.0177514793	6.34138334308
BURNcast-BURNcastTV003ChaiGuyOnWhatIsABurner543.xml	116	0.0	0.0	85.52	85.52	0.0	0.0	0.0	4.31	0.0	0.0	78.97	100.0	3.71581450654	75.22	34.91	20.43	54.14	14.49	9.13	0	1	2.97265160523	3.99234497801
Davidleeking-TrainToMadrid953.xml	179	0.0	0.0	0.0	0.0	7.09	0.0	0.0	7.09	0.0	0.0	0.0	100.0	0.312100121719	2.7	97.88	2.34	0.0	95.54	1.12	0	1	5.61780219095	7.66259093319
AliaK-VloMo08Day3PalmBeachSydney662.xml	237	0.0	0.0	0.0	0.0	9.51	0.0	0.0	12.19	0.0	0.0	3.55	100.0	0.890170734747	46.68	34.01	14.47	31.45	19.54	33.74	0	1	0.356068293899	2.65079765046
Avidcruiser-StockholmSwedenCapitalOfScandinavia149.xml	113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	0.0	86.16	100.0	0.783146683373	92.42	21.86	18.16	72.57	3.7	1.95	0	0	22.7112538179	7.30416161859
Avidcruiser-WalkableAndBikableStockholm897.xml	83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.89	0.0	0.0	71.02	100.0	1.45158949049	74.08	29.64	13.18	58.67	16.46	7.24	0	1	17.4190738859	6.76069009166
Around2seas-DepartureDay964.xml	320	17.19	0.0	0.0	0.0	7.08	21.28	0.0	6.2	0.0	0.0	39.35	100.0	0.5859375	17.11	71.13	8.66	8.45	62.47	17.14	0	2	0.68359375	6.8157085894
Stupidfamouspeople-PaparazziFootageOfBenAffleckAndJenniferGarnerWithoutBab353.xml	31	0.0	0.0	0.0	0.0	0.0	41.81	0.0	0.0	0.0	0.0	41.81	100.0	0.0	9.57	61.29	4.52	0.34	56.77	0.31	0	1	62.4349635797	3.78154921581
Yaxu-hackpact4GlitchedMinimalAcid937.xml	1153	1.18	6.55	32.33	32.33	3.26	5.29	0.0	46.5	0.0	0.0	5.38	100.0	0.293363441951	68.72	34.54	17.47	51.16	17.07	13.72	0	0	0.0225664186116	2.63483676909
DrinkingWithBob-BritneySpearsIsGoingOnTour210.xml	99	0.0	0.0	0.0	0.0	12.67	65.21	0.0	8.71	0.0	0.0	69.17	100.0	3.06091215182	85.2	14.04	10.51	73.35	3.54	0.19	0	0	3.06091215182	6.85949804457
210tvmusic-VerityBandRawAndUncut354.xml	97	0.0	0.0	0.0	0.0	4.04	0.0	0.0	4.04	0.0	0.0	0.0	100.0	0.0	3.39	98.14	3.39	0.0	94.75	0.0	0	3	4.25124880434	7.72517653561
Arsantiguapresents-JeremiahClarke16741707MusicFromTheIslandPrincess694.xml	560	0.0	0.0	0.0	0.0	0.63	0.0	0.0	0.63	0.0	0.0	0.0	100.0	0.0	8.63	99.7	8.62	0.02	91.08	0.29	0	7	0.255102040816	8.80784486208
Arincrumley-ForestFireLiveTheAppartmentInBrooklynNY134.xml	151	15.85	0.0	0.0	0.0	0.0	17.1	0.0	1.82	0.0	0.0	29.56	100.0	1.75430902154	3.23	97.28	2.77	0.0	94.52	0.66	0	0	0.877154510768	3.48118781761
Francoventoso-EugeneHideawayBridges2385.xml	200	0.0	0.0	0.0	0.0	10.58	8.07	0.0	13.38	0.0	0.0	5.26	100.0	0.75	3.88	98.65	3.4	0.2	95.25	0.1	0	0	0.75	5.04115285731
Andresworld-PetestockTheGrandTour834.xml	969	11.32	15.0	36.92	36.92	6.03	1.04	0.0	16.72	0.0	0.0	55.18	100.0	0.702904593482	52.99	66.05	26.59	26.21	39.45	6.49	0	0	0.660304315089	7.95918560915
Francoventoso-SeamonKeysRockWineBlues2008994.xml	157	0.0	0.0	0.0	0.0	0.0	55.28	0.0	4.57	0.0	0.0	64.59	100.0	0.405695971439	2.3	97.77	1.48	0.29	96.29	0.86	0	1	1.62278388576	4.39644775827
Stevelubetkin-FreshOilGospelChoirSingingAtGrandOpeningOfWalmartStore793.xml	199	0.0	0.0	0.0	0.0	0.85	0.0	0.0	0.85	0.0	0.0	0.0	100.0	0.0	19.16	99.75	19.12	0.04	80.63	0.21	0	0	0.757556627357	7.89295425887
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml	600	0.0	0.0	21.43	21.43	2.97	9.37	0.0	33.75	0.0	0.0	2.4	100.0	0.361111111112	25.48	68.92	11.59	13.74	57.33	16.9	0	2	3.05555555555	7.06166037968
Francoventoso-12HansTheessinkWithInsingiziGreenHillsInBlues2008262.xml	226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.4	0.0	0.0	48.93	100.0	0.587360012531	2.85	98.23	2.1	0.31	96.13	0.62	0	0	0.195786670843	0.0
Andresworld-PablosFinestHourVantagePoint725.xml	305	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.48	0.0	0.0	1.22	100.0	0.107497984413	1.16	98.95	0.83	0.15	98.12	0.21	1	1	0.214995968826	2.70669141287
Stupidfamouspeople-TomCruiseAndKatieHolmesReturnHomeAfterAllMySonsOpenin152.xml	60	0.0	0.0	0.0	0.0	2.47	0.0	0.0	11.97	0.0	0.0	35.0	100.0	5.55555555555	14.29	71.83	8.52	4.03	63.31	5.64	0	3	33.3333333333	5.43297831215
Aerobroken-ABNRockUpdate11072008WS229.xml	557	0.0	13.24	78.25	78.25	0.0	2.08	0.0	0.0	1.04	2.28	88.45	100.0	0.83803654484	60.25	83.05	47.92	12.06	35.13	4.48	0	1	0.0966965244047	9.78176622729
Lopendvuur-LawnDownstream917.xml	261	0.0	0.0	0.0	0.0	5.6	0.0	0.0	0.0	0.0	0.0	5.6	100.0	0.0	6.52	94.79	3.16	2.83	91.63	0.43	0	1	0.58719044054	7.31997462629
VirginBob-TheZutonsInterview121.xml	230	0.0	0.0	78.99	78.99	2.9	7.45	0.0	7.95	2.9	0.0	76.69	100.0	2.26843100189	72.64	46.04	26.61	45.27	19.43	4.47	0	2	9.26275992439	6.91474223029
Aerobroken-ABNRockUpdate11212008339.xml	548	6.33	24.57	11.45	11.45	0.5	23.37	0.0	16.55	0.0	0.0	68.58	100.0	0.332995897491	62.99	83.34	50.21	12.55	33.13	3.49	0	1	0.199797538495	8.85158581114
Andresworld-BigSamsFunkyNationLiveAtCargo338.xml	275	0.0	0.0	0.0	0.0	0.89	9.07	0.0	0.0	0.0	0.0	9.96	100.0	0.0	5.2	99.27	4.95	0.0	94.32	0.04	0	2	0.661157024793	4.04768606507
Aerobroken-ABNRockUpdate12052008776.xml	577	0.0	0.0	69.63	69.63	0.0	17.34	0.0	0.0	0.0	0.0	85.88	100.0	0.570692249698	17.5	97.75	16.4	0.91	81.35	0.74	0	1	0.150182170973	9.07315395875
AlanTaylor925-EdinburghFestivalCavalcade544.xml	723	0.0	0.0	0.0	0.0	7.54	4.45	0.0	5.3	0.0	0.0	11.6	100.0	0.153042972553	16.38	85.33	7.68	8.38	77.64	5.97	0	4	0.325216316676	5.36188442339
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml	168	0.0	0.0	64.2	64.2	0.0	0.0	0.0	16.24	0.0	0.0	44.77	100.0	5.66893424036	45.59	70.65	28.29	17.3	42.36	10.44	0	3	2.12585034014	4.36972445801
Spcbrass-RadioactiveEarth316.xml	252	0.0	0.0	0.0	0.0	10.6	38.92	0.0	8.76	0.0	0.0	40.76	100.0	0.472411186698	45.97	93.69	44.33	1.43	49.36	4.25	0	1	1.88964474679	8.72800212869
Gijdj-Episodio34425.xml	744	7.6	0.0	2.31	2.31	8.33	2.44	0.0	9.63	0.0	0.0	27.18	100.0	1.30072840791	5.98	73.36	4.12	1.66	69.24	23.68	0	1	2.47499710949	7.86933438663
Stupidfamouspeople-KimoraLeeSimmonsDjimonHounsouArriveToMarcAnthonys40th435.xml	38	0.0	0.0	0.0	0.0	34.11	0.0	0.0	0.0	0.0	0.0	34.11	100.0	0.0	8.04	79.74	5.8	0.16	73.94	3.53	0	2	48.4764542937	3.9014304031
VirginBob-DuranDuranVFestivalMelbourne275.xml	241	0.0	0.0	95.32	95.32	0.0	0.0	0.0	0.0	0.0	0.0	94.64	100.0	1.37738675298	73.83	22.41	13.43	59.84	8.97	17.09	1	1	0.172173344123	0.0
Stupidfamouspeople-UglyAgynessDeynAndAlbertHammondJrOfTheStrokesLeavingM278.xml	29	0.0	0.0	0.0	0.0	2.24	0.0	0.0	2.24	0.0	0.0	0.0	100.0	0.0	1.79	12.07	1.79	0.0	10.28	0.0	0	0	23.7812128419	5.56921862585
Jasonheath-BassForSaleContactToddMatthewsForDetails997.xml	153	0.0	0.0	0.0	0.0	5.21	20.89	0.0	0.0	0.0	0.0	26.1	100.0	0.0	2.15	1.83	0.51	0.78	1.32	0.0	0	0	0.427186124995	0.0
KELLYTV-DJTITOVSLIPNSLIDEDJOFFICIALENTERTAINMENT873.xml	490	0.0	0.0	0.0	0.0	2.66	17.16	0.0	19.18	0.0	0.0	10.83	100.0	0.291545189504	2.99	99.1	2.82	0.0	96.28	0.0	0	0	0.166597251145	5.11859637494
Hughsung-VisualRecitalWorkshopAtTheGreenportSchool558.xml	408	0.0	0.0	0.0	0.0	3.91	32.8	0.0	11.82	0.0	0.0	24.89	100.0	0.24029219531	11.32	96.5	10.63	0.62	85.87	2.64	0	1	0.720876585929	4.63754741873
Francoventoso-NoraJeanBrusoGreenHillsInBlues2008675.xml	1082	1.78	3.13	0.0	0.0	2.72	9.62	0.0	19.15	0.0	0.0	10.93	100.0	0.179376180893	1.01	98.48	0.75	0.16	97.73	1.17	0	0	0.512503373981	4.65615604783
Muzik4machines-MuddyMilfshakeMuzik4MachinesNewRoomIMovie743.xml	265	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.37	0.0	0.0	0.0	100.0	0.0	1.86	96.38	1.46	0.0	94.92	0.75	0	0	2.42079031684	6.38286531256
VirginBob-CourteenersToHeadlineNextVFestival406.xml	111	0.0	0.0	0.0	0.0	6.59	83.68	0.0	0.0	0.0	0.0	90.27	100.0	0.0	2.88	8.47	2.05	0.83	6.42	8.27	0	2	21.1021832643	6.55522074043
Gijdj-Episodio32239.xml	506	0.0	0.0	49.93	49.93	1.04	0.0	0.0	17.78	0.0	0.0	38.06	100.0	0.820197159775	52.27	40.2	10.57	41.58	29.63	16.64	0	3	2.92927557063	6.65675447184
Mdtmusic-InTheNameOfTheFamilySuite496.xml	462	0.0	0.0	0.0	0.0	0.0	2.62	0.0	2.62	0.0	0.0	0.0	100.0	0.0	5.34	99.33	5.34	0.0	93.99	0.02	0	0	0.0	0.0
ECOTV-ProjetoAnitapolisEmDebate954.xml	300	0.0	0.0	67.86	67.86	2.9	14.96	0.0	0.0	0.0	0.0	85.72	100.0	1.11111111111	39.07	97.23	37.33	1.55	59.9	0.78	1	2	0.222222222222	2.92375969141
Etopianewsnow-GerryWolffAtTRECUKUpdatesTheDesertecStory381.xml	1292	0.0	3.09	95.32	95.32	0.0	0.0	0.0	0.0	0.25	2.26	90.63	100.0	0.47326246777	97.85	30.32	28.65	69.04	1.67	0.43	1	1	0.00599066414899	0.0
Fbchattiesburg-Miracle961.xml	54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.54	100.0	0.0	41.6	38.7	15.12	23.89	23.59	1.11	0	0	0.0	0.0
Aabbey1-MelilahHellnerEshedWaysOfRememberingSinai2176.xml	4898	0.0	0.0	99.49	99.49	0.27	0.0	0.0	0.0	3.82	93.45	0.0	100.0	0.266773331537	95.92	26.3	23.02	72.88	3.28	0.78	0	0	0.000416833330527	0.0
Anglicantv-AnglicanReport1FromGenCon2009156.xml	1358	0.0	13.35	83.06	83.06	0.05	0.0	0.0	0.0	0.17	14.4	80.08	100.0	0.287393095191	71.63	20.03	11.2	60.36	8.83	19.3	0	0	0.0216900449201	6.70908460103
UBM-01065UnconditionalEternalSecurity01160.xml	3484	2.89	0.0	39.97	39.97	0.19	0.0	0.0	38.12	0.0	0.0	4.43	100.0	0.0205960394969	39.59	13.74	11.43	28.13	2.31	1.93	0	1	0.00988609895852	6.43044935001
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml	2778	3.91	1.16	54.62	54.62	4.56	9.88	0.0	20.97	0.0	0.0	54.06	100.0	0.31876499556	62.58	57.96	25.86	36.7	32.1	5.12	0	1	0.010366341319	6.90572404726
NickDutch-FreeTarotReadings291.xml	76	0.0	0.0	0.0	0.0	0.0	98.17	0.0	0.0	0.0	0.0	98.17	100.0	0.0	7.34	60.53	2.64	3.74	57.89	34.02	0	0	1.73130193905	0.0
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml	5635	0.68	0.31	96.04	96.04	0.24	0.19	0.0	0.0	0.36	58.95	29.85	100.0	0.383268156227	94.33	34.31	29.99	64.31	4.31	1.31	0	4	0.0444049383961	6.33372561149
Palau-CityFest2009PresentationVideo582.xml	202	14.78	10.2	0.0	0.0	16.23	0.0	0.0	12.09	0.0	0.0	43.11	100.0	1.96059209881	43.65	68.96	23.63	19.44	45.33	9.12	0	6	15.4396627782	6.19061252392
Anglicantv-ACC14FridayVideoTape1Part2527.xml	1749	2.47	0.0	0.0	0.0	7.96	9.49	0.0	5.23	0.0	0.0	26.07	100.0	0.0948021919577	9.07	99.24	9.01	0.0	90.23	0.41	0	2	0.0261523288158	4.97858474057
UBM-02149AreTheOddsAgainstYouGood5117.xml	3481	2.84	0.5	92.93	92.93	0.54	0.0	0.0	0.0	0.31	16.66	74.41	100.0	0.423359508725	89.17	49.25	41.29	47.81	7.95	2.74	0	0	0.0222820794065	6.64652644009
Anglicantv-AMW2009TeachingThree610.xml	2347	1.73	2.05	53.1	53.1	1.04	0.97	0.0	6.07	0.0	0.0	46.56	100.0	0.718900865931	54.53	41.21	29.56	24.93	11.65	0.97	0	0	0.0236002809523	8.35085039269
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml	1718	5.75	9.62	75.6	75.6	1.92	0.0	0.0	0.0	13.95	16.23	61.13	100.0	0.474331226851	93.42	43.23	38.27	55.06	4.96	1.4	0	2	0.0575973632605	6.78808256915
Anglicantv-FCA2009InterviewWithArchbishopJensenAndArchbishopVeneabl988.xml	1234	5.62	0.0	89.87	89.87	0.21	0.0	0.0	0.0	0.06	6.89	85.73	100.0	0.269248651787	86.57	26.42	19.29	67.14	7.13	6.26	0	2	0.0197011208624	6.57306827985
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml	2622	2.14	1.24	79.87	79.87	1.62	0.0	0.0	1.97	0.0	0.0	75.44	100.0	1.02547184796	60.39	54.01	37.85	22.49	16.16	2.07	0	1	0.0101819899797	7.49609433864
Gracebible-052709WedRevelations6626.xml	3104	2.61	3.32	82.41	82.41	0.93	0.37	0.0	0.0	2.93	6.9	75.91	100.0	0.582263325006	83.48	38.91	27.46	55.99	11.45	5.04	0	0	0.00103790254012	0.0
UBM-02082HowShallWeDie08GodIsSovereign286.xml	3481	1.56	1.85	91.46	91.46	0.36	1.4	0.0	0.0	0.18	53.61	39.04	100.0	0.592538259776	90.66	41.28	34.9	55.71	6.38	2.88	0	2	0.0536420430158	7.36085658755
Nitaai-VyaasaPuja012007388.xml	5770	0.0	0.0	0.0	0.0	0.12	1.01	0.0	0.58	0.0	0.0	0.82	100.0	0.000901093025841	0.77	99.91	0.75	0.0	99.16	0.03	0	0	0.000300364341946	0.0
Aabbey1-InvitationToSummer2009RabbinicalStudySeminarAtHartmanIn262.xml	100	0.0	0.0	0.0	0.0	0.0	10.16	0.0	0.0	0.0	0.0	91.09	100.0	2.0	76.98	57.2	40.97	34.32	16.23	5.28	0	0	1.0	0.0
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml	3538	2.0	0.48	86.48	86.48	1.48	0.0	0.0	11.81	4.41	27.73	42.15	100.0	0.711007774432	88.56	45.65	35.31	53.2	10.34	1.0	0	1	0.0087877365379	6.93742115253
Anglicantv-FCA2009RevRoberts569.xml	615	8.08	24.15	49.59	49.59	1.76	0.0	0.0	0.0	0.0	0.0	76.11	100.0	0.581664353229	83.25	43.17	29.96	53.09	13.21	3.45	0	1	0.0793178663494	4.52740300478
